"File ${0} does not exist.","El archivo ${0} no existe.",
"File selection failed","Error al seleccionar el archivo",
Fill,Rellenar,
Filter,Filtro,
"Filter by Group",,
"Financial Year",,
"First Name",,
"Fiscal Year","Año fiscal",
"Fiscal Year End Date","Fecha de finalización del año fiscal",
"Fiscal Year Start Date","Fecha de inicio del año fiscal",
Five,,
"Fix Failed","Error al corregir",
"Fixed Asset","Activo fijo",
"Fixed Assets","Activos fijos",
Float,Flotante,
Floor,,
"Floor for the professional expense abatement (DZD). Narrow-band smoothing only — see code comment in payroll.ts. Not applied to match the official worked example.",,
"Following cells have errors: ${0}.","Las siguientes celdas tienen errores: ${0}.",
"Following links do not exist: ${absentLinks .map((l) =>","Los siguientes enlaces no existen: ${absentLinks .map((l) =>",
Font,Fuente,
"For Purchase","Para compra",
"For Sales","Para ventas",
"Forbidden Error","Error prohibido",
"Form Section","Sección de formulario",
"Form Tab","Pestaña de formulario",
"Form Type","Tipo de formulario",
Forty,,
Four,,
Fourteen,,
Fr,Vi,
Fraction,Fracción,
"Fraction Units","Unidades de fracción",
"Frappe Books does not have access to the selected file: ${0}",,
"Free Item",,
"Free item ""${0}"" was not added due to zero quantity",,
"Free items out of stock: ${0}",,
"Freight and Forwarding Charges","Cargos de flete y expedición",
From,Desde,
"From Account","De la cuenta",
"From Date","Desde la fecha",
"From Lead",,
"From Loc.","Ubicación de origen",
"From Year","Año de origen",
"Full Name","Nombre completo",
Full-time,,
"Furnitures and Fixtures","Mobiliario y Enseres",
"G50 - IRG Declaration",,
GST,GST,
"GST Registration",,
GSTIN,,
"GSTIN No.","Número GSTIN",
GSTR1,GSTR1,
GSTR2,GSTR2,
"Gain/Loss on Asset Disposal","Ganancia/pérdida en la enajenación de activos",
General,Generales,
"General Ledger","Libro mayor",
"Get Started",Comenzar,
Global,Global,
"Go back to the previous page","Volver a la página anterior",
Gram,Gramo,
"Grand Total","Total general",
"Greater Than","Mayor que",
Green,Verde,
"Grid View",,
"Gross Salary",,
"Gross Wages",,
"Group By","Agrupar por",
HSN/SAC,HSN/SAC,
"HSN/SAC Code","Código HSN/SAC",
"Half Yearly",Semestral,
"Half Years",Semestres,
Half-day,,
"Has Batch","Tiene lote",
"Has Serial Number","Tiene número de serie",
"Height (in cm)","Altura (en cm)",
Held,,
"Held Button Colour",,
Help,Ayuda,
"Hex Value","Valor hexadecimal",
"Hidden values will be visible on Print on.",,
"Hide Get Started","Ocultar Empezar",
"Hide Group Amounts",,
"Hide Month/Year","Ocultar Mes/Año",
"Hide Unavailable Items",,
"Hides the Get Started section from the sidebar. Change will be visible on restart or refreshing the app.","`Oculta la sección Comenzar de la barra lateral. El cambio será visible al reiniciar o actualizar la aplicación.,,,,",
"Hire Date",,
"Hold Q and type digits to set selected item quantity",,
Holiday,,
Hour,Hora,
Hours,,
"Hours Worked",,
Housing,,
Hundred,,
ID,,
INR,INR,
"IRG (Income Tax)",,
"IRG Bracket 1 Limit",,
"IRG Bracket 1 Rate",,
"IRG Bracket 2 Limit",,
"IRG Bracket 2 Rate",,
"IRG Bracket 3 Limit",,
"IRG Bracket 3 Rate",,
"IRG Bracket 4 Rate",,
"IRG Brackets",,
"IRG Monthly Declaration (G50)",,
"If any entry form is open, save the details. Otherwise, save the invoice.",,
"If any entry form is open, your entry will be canceled. Otherwise the selected items will be removed.",,
"Ignore Pricing Rule",,
Image,Imagen,
"Import Complete","Importación completa",
"Import Data","Importar datos",
"Import Data.","Importar datos.",
"Import Type","Tipo de importación",
"Import Wizard","Asistente de importación",
"Importer not set, reload tool","Importador no configurado, recargue la herramienta",
"In stock",,
Inactive,Inactivo,
"Include Cancelled","Incluir cancelados",
Income,Ingresos,
"Income Account","Cuenta de ingresos",
"Income tax rate (%) for the 0% band — 0 to 30,000 DZD.",,
"Income tax rate (%) for the 23% band — 30,001 to 120,000 DZD.",,
"Income tax rate (%) for the 27% band — 120,001 to 360,000 DZD.",,
"Income tax rate (%) for the top bracket — above 360,000 DZD.",,
"Increase print template display scale","Aumentar escala de visualización de la plantilla de impresión",
Indigo,Índigo,
"Indirect Expenses","Gastos Indirectos",
"Indirect Income","Ingresos indirectos",
Inflow,Afluencia,
"Initial Sync Data",,
"Instance Id","Id de instancia",
"Insufficient Quantity","Cantidad insuficiente",
"Insufficient Quantity.","Cantidad insuficiente.",
"Insufficient Quantity. Item ${0} has only ${1} quantities available. you selected ${2}","Cantidad insuficiente. El artículo ${0} solo tiene ${1} cantidades disponibles. Usted seleccionó ${2}",
Int,Entero,
"Integration Error Log",,
Interested,,
"Intergrated Tax","Impuesto Integrado",
"Internal Precision","Precisión interna",
"Invalid HSN Code.",,
"Invalid Key Error","Error de clave inválida",
"Invalid Quantity for Item ${0}","Cantidad inválida para el artículo ${0}",
"Invalid barcode value ${0}.","Valor de código de barras inválido ${0}.",
"Invalid value ${0} for ${1}","Valor inválido ${0} para ${1}",
"Invalid value found for ${0}","Valor inválido encontrado para ${0}",
Inventory,Inventario,
"Inventory Items",,
"Inventory Settings","Configuración de inventario",
Investments,Inversiones,
Invoice,Factura,
"Invoice Created","Factura creada",
"Invoice Date","Fecha de la factura",
"Invoice Item","Artículo de factura",
"Invoice No","Nº de factura",
"Invoice No.","Número de factura",
"Invoice Value","Valor de la factura",
Invoices,Facturas,
Is,Es,
"Is Coupon Code Based",,
"Is Custom","Es personalizado",
"Is Empty","Está vacío",
"Is Enabled",,
"Is Group","Es grupo",
"Is Landscape",,
"Is Not","No es",
"Is Not Empty","No está vacío",
"Is POS Shift Open","¿Turno POS abierto?",
"Is Price List Enabled","¿Lista de precios habilitada?",
"Is Pricing Rule Enabled",,
"Is Recursive",,
"Is Required","Es requerido",
"Is Sync Enabled",,
"Is Whole","Es entero",
Item,Artículo,
"Item ${0} has Zero Quantity","El artículo ${0} tiene cantidad cero",
"Item ${0} is a batched item","El artículo ${0} es un artículo por lotes",
"Item ${0} is not a batched item","El artículo ${0} no es un artículo por lotes",
"Item ${0} is out of stock (quantity is zero)",,
"Item ${0} not found",,
"Item ${0} not in Stock","El artículo ${0} no está en stock",
"Item ${0} only has ${1} Quantity",,
"Item ${0} only has ${1} Quantity in batch ${2}",,
"Item Code",,
"Item Code Digits",,
"Item Description","Descripción del artículo",
"Item Discounts","Descuentos de artículo",
"Item Enquiry",,
"Item Group",,
"Item Name","Nombre del artículo",
"Item Prices","Precios de artículo",
"Item Visibility",,
"Item enquiry submitted",,
"Item with From location not found","Artículo con ubicación de origen no encontrado",
"Item with To location not found","Artículo con ubicación de destino no encontrado",
"Item with barcode ${0} not found.","Artículo con código de barras ${0} no encontrado.",
ItemCode,,
Items,Artículos,
January,Enero,
"John Doe","Juan Pérez",
"Journal Entries","Asientos de diario",
"Journal Entry","Entrada de diario",
"Journal Entry Account","Cuenta de asiento de diario",
"Journal Entry Number Series","Serie de números de asiento de diario",
"Journal Entry Print Template","Plantilla de impresión de asiento de diario",
July,Julio,
June,Junio,
"Key Hints","Sugerencias de teclas",
Kg,Kilogramo,
Label,Etiqueta,
Language,Idioma,
"Last Name",,
Late,,
Lead,,
"Leave Application",,
"Leave Applications",,
"Left Index",,
"Legal Deadline",,
"Legal Expenses","Gastos Legales",
"Less Filters",,
"Less Than","Menos de",
Liability,,
Limit,Límite,
Link,Enlace,
"Link Validation Error","Error de validación de enlace",
"Linked Entries","Entradas vinculadas",
List,Lista,
"List View","Vista de lista",
"Load an existing company from your computer","Cargar una empresa existente desde su computadora",
"Loading Report...","Cargando informe...",
"Loading instance...","Cargando instancia...",
Loading...,Cargando...,
"Loans (Liabilities)","Préstamos (Pasivos)",
"Loans and Advances (Assets)","Préstamos y anticipos (activos)",
Locale,Local,
Location,,
"Location Name",,
Logo,Logotipo,
"Loyalty Point Entry",,
"Loyalty Points",,
"Loyalty Points Redemption",,
"Loyalty Program",,
"Loyalty Program Tier",,
"Loyalty program has expired and cannot be applied",,
"Loyalty program has expired or reached maximum usage",,
MISSING_NIN,,
"Make Entry","Añadir registro",
"Make Payment On Submit",,
"Make Purchase Receipt On Submit",,
"Make Shipment On Submit",,
"Mandatory Error",,
Manufacture,,
"Manufacture Date",,
"Mar 23, 2022",,
March,Marzo,
"Mark ${0} as submitted?",,
"Marketing Expenses","Gastos de marketing",
"Material Issue",,
"Material Receipt",,
"Material Transfer",,
Maternity,,
"Max Amount",,
"Max Qty (As Per Stock Unit)",,
Maxed,,
"Maximum Amount should be greater than the Minimum Amount.",,
"Maximum Amount should be lesser than Pricing Rule's Maximum Amount",,
"Maximum Quantity should be greater than the Minimum Quantity.",,
"Maximum Use",,
May,Mayo,
Meter,Metro,
Million,,
"Min Amount",,
"Min Qty (As Per Stock Unit)",,
"Minimum Amount should be greather than the Pricing Rule's Minimum Amount.",,
"Minimum Amount should be less than the Maximum Amount.",,
"Minimum Quantity should be less than the Maximum Quantity.",,
"Minimum Total Spent",,
Misc,,
Miscellaneous,,
"Miscellaneous Expenses","Gastos Misceláneos",
Mo,Lu,
Mobile,,
Modern,,
Modified,,
"Modified By",,
Month,,
Monthly,Mensual,
Months,,
More,,
"More Filters",,
"More shortcuts will be added soon.",,
"Movement Type",,
NIN,,
"NIN (required)",,
Name,Nombre,
Navigate,,
"Need ${0} Serial Numbers for Item ${1}. You have provided ${2}",,
"Net Pay",,
"Net Social",,
"Net Total","Total Neto",
"New ${0}",,
"New ${0} ${1}",,
"New Account","Cuenta nueva",
"New Company",,
"New Entry","Nuevo registro",
"New Template",,
Nine,,
Nineteen,,
Ninety,,
No,No,
"No Display Entries Found","No se encontraron entradas para mostrar",
"No Print Templates not found for entry type ${0}","No se encontraron plantillas de impresión para el tipo de entrada ${0}",
"No Value","Sin valor",
