"Could not connect to database file ${0}, please select the file manually",,
Count,,
"Counter Cash Account",,
Country,국가,
"Country Code","국가 번호",
"Country code used to initialize regional settings.","지역 설정에 국가 번호가 사용되었습니다.",
"Coupon ${0} is not applicable for applied items.",,
"Coupon Code",,
"Coupon Name",,
Coupons,,
Courier,"운송 업체",
Cr.,,
"Cr. ${0}",,
Create,생성,
"Create Demo","데모 생성",
"Create Payment.",,
"Create Purchase","결제 생성",
"Create Purchase Invoice","결제 인보이스 생성",
"Create Sale","판매 생성",
"Create Sales Invoice","판매 인보이스 생성",
"Create a demo company to try out Frappe Books",,
"Create a new company and store it on your computer",,
"Create a new company or select an existing one from your computer",,
"Create a new entry of the same type as the List View",,
"Create new ${0} entry?",,
"Create your first purchase invoice from the created supplier","공급자로부터 첫 결제 인보이스 생성",
"Create your first sales invoice for the created customer","고객로부터 새로운 판매 인보이스 생성",
Created,생성됨,
"Created By",작성자,
"Creating Items and Parties","아이템과 단체 생성중",
"Creating Journal Entries","저널 항목 생성중",
"Creating Purchase Invoices","구매 인보이스 생성중",
Credit,대변,
"Credit Card Entry","신용 카드 항목",
"Credit Note","신용 전표",
Creditors,채권자,
Currency,통화,
"Currency Name",통화명,
Current,현재,
"Current Assets","현재 자산",
"Current Liabilities","유동 부채",
"Custom Field",,
"Custom Fields",,
"Custom Form",,
"Custom Hex","사용자 16진수 설정",
Customer,고객,
"Customer Created","고객 생성됨",
"Customer Currency","고객 통화",
"Customer has no loyalty points to redeem",,
Customers,고객,
Customizations,,
"Customize Form",,
"Customize your invoices by adding a logo and address details","로고와 상세 주소를 추가하여 인보이스를 만들기",
"DAS - Annual Wages",,
"DTS - Quarterly Wages",,
"Dark mode",,
Dashboard,대시보드,
Data,,
"Data Sync Interval (In Minutes)",,
"Database Error",,
"Database file: ${0}","DB 파일: ${0}",
Date,날짜,
"Date Format","날짜 형식",
"Date Time",,
"Date of Birth",,
Day,,
Debit,차변,
"Debit Note",차변표,
Debtors,채무자,
Dec,,
December,,
"Decrease print template display scale",,
Default,,
"Default Account","기본 계정",
"Default Cash Denominations",,
"Default Location",,
Defaults,,
Delete,삭제,
"Delete ${0}?","${0} 를 삭제합니까?",
"Delete Account",,
"Delete Failed","삭제에 실패하였습니다.",
"Delete Group",,
Delivered,,
Denomination,,
Department,,
Depreciation,감가상각,
"Depreciation Entry","감가상각 항목",
Description,설명,
Designation,,
Details,상세,
"Device ID",,
"Device is offline. Please connect to a network to continue.",,
"Difference Amount",,
"Direct Expenses","직접 비용",
"Direct Income","직접 수입",
"Directory for database file ${0} does not exist, please select the file manually",,
Disabled,,
"Discount Account","할인 계정",
"Discount Account is not set.","할인 계정이 설정되지 않았습니다.",
"Discount Amount",할인액,
"Discount Amount (${0}) cannot be greated than Amount (${1}).","할인액이(${0}) 총액(${1})보다 큽니다.",
"Discount Percent",할인율,
"Discount Percent (${0}) cannot be greater than 100.","할인율(${0})은 100보다 클 수 없습니다.",
"Discount Percentage",,
"Discount Type",,
"Discounted Amount",할인액,
Discounts,할인,
"Display Amount In Words",,
"Display Description In Invoice",,
"Display Doc",,
"Display Logo in Invoice","인보이스에 로고 표시",
"Display Precision","정확도 표시 수준",
"Display Precision should have a value between 0 and 9.","정확도 표시 수준은 0과 9사이여야 합니다.",
"Display Scale",,
"Display Terms and Conditions",,
"Display Time In Invoice",,
"Dividends Paid","배당 지급액",
"Do not Contact",,
"Doc ${0} ${1} not set",,
Docs,문서,
"Document Name",,
Documentation,"설명 보기",
"Does Not Contain","포함하지 않음",
Done,,
Dr.,,
"Dr. ${0}",,
Draft,초안,
Duplicate,복제,
"Duplicate Entry",,
"Duplicate Template",,
"Duplicate columns found: ${0}",,
"Duties and Taxes","세금 및 이용료",
"Dynamic Link",,
"ERP Sync Items",,
"ERPNext Sync",,
"ERPNext Sync Queue",,
"ERPNext Sync Settings",,
"Earnest Money",예약금,
Earnings,,
Eight,,
Eighteen,,
Eighty,,
"Electronic Equipments","전자 장비",
Eleven,,
Email,이메일,
"Email Address","이메일 주소",
"Emergency Leave",,
Employee,,
"Employee ""${0}"" was not found",,
"Employee CNAS",,
"Employee CNAS (9%)",,
"Employee CNAS contribution rate as a percentage of gross salary. Default 9%.",,
"Employee Name",,
"Employee is required to compute the salary slip payroll",,
Employees,,
"Employer CNAS",,
"Employer CNAS (26%)",,
"Employer CNAS contribution rate as a percentage of gross salary. Default 26%.",,
Employment,,
"Employment Type",,
Empty,비었음,
"Empty file selected",,
"Enable Barcodes",,
"Enable Batches",,
"Enable Coupon Code",,
"Enable Discount Accounting","할인 회계 활성화",
"Enable ERPNext Sync",,
"Enable Form Customization",,
"Enable Inventory",,
"Enable Invoice Returns",,
"Enable Item Enquiry",,
"Enable Item Group",,
"Enable Lead",,
"Enable Loyalty Program",,
"Enable POS Without Inventory",,
"Enable Partial Payment",,
"Enable Partial payment to pay partial amount",,
"Enable Point of Sale",,
"Enable Price List",,
"Enable Pricing Rule",,
"Enable Serial Number",,
"Enable UOM Conversion",,
Enabled,,
"Enabled For",,
"End Date",,
Endpoints,,
"Enter Country to load States","국가 입력에 주(State) 입력",
"Enter State","주(State) 입력",
"Enter barcode",,
"Enter weight barcode",,
"Entertainment Expenses",접대비,
Entry,,
"Entry Currency",,
"Entry Label",,
"Entry No","항목 번호",
"Entry No.",,
"Entry Type","항목 타입",
"Entry has Grand Total ${0}. Please verify amounts.",,
Equity,자기자본,
Error,오류,
"Exchange Gain/Loss",환차손,
"Exchange Rate",환율,
"Excise Entry","소비세 항목",
"Existing Company",,
Expand,,
"Expected Amount",,
Expense,비용,
"Expense Account","비용 계정",
Expenses,비용,
"Expenses Included In Valuation","평가에 포함된 비용",
Expired,,
"Expiry Date",,
"Expiry Duration",,
Export,내보내기,
"Export Failed","내보내기 실패",
"Export Format",,
"Export Successful","내보내기 성공"," "
"Export Wizard",,
"FBooks Integration Version",,
Failed,,
"Failed to load batches",,
Fax,팩스,
Features,,
Feb,,
February,,
"Fetch Data From ERPNext",,
"Fetch From ERPNext Queue",,
Field,필드,
Fieldname,"필드 이름",
"Fieldname ${0} already exists for ${1}",,
"Fieldname ${0} already used for Custom Field ${1}",,
Fieldtype,,
Fifteen,,
Fifty,,
"File ${0} does not exist.",,
"File selection failed",,
Fill,,
Filter,필터,
"Filter by Group",,
"Financial Year",,
"First Name",,
"Fiscal Year","회계 연도",
"Fiscal Year End Date","회계 연도 종료",
"Fiscal Year Start Date","회계 연도 시작",
Five,,
"Fix Failed",,
"Fixed Asset","고정 자산",
"Fixed Assets","고정 자산",
Float,,
Floor,,
"Floor for the professional expense abatement (DZD). Narrow-band smoothing only — see code comment in payroll.ts. Not applied to match the official worked example.",,
"Following cells have errors: ${0}.",,
"Following links do not exist: ${absentLinks .map((l) =>",,
Font,서체,
"For Purchase",,
"For Sales",,
"Forbidden Error",,
"Form Section",,
"Form Tab",,
"Form Type",,
Forty,,
Four,,
Fourteen,,
Fr,,
Fraction,비율,
"Fraction Units","비율 단위",
"Frappe Books does not have access to the selected file: ${0}",,
"Free Item",,
"Free item ""${0}"" was not added due to zero quantity",,
"Free items out of stock: ${0}",,
"Freight and Forwarding Charges","화물 및 전달 비용",
From,,
"From Account",계정으로부터,
"From Date","시작 일자",
"From Lead",,
"From Loc.",,
"From Year","시작 년도",
"Full Name",이름,
Full-time,,
"Furnitures and Fixtures","집기 및 비품",
"G50 - IRG Declaration",,
GST,,
"GST Registration",,
GSTIN,,
"GSTIN No.","N° GSTIN",
GSTR1,GSTR1,
GSTR2,GSTR2,
"Gain/Loss on Asset Disposal","자산 처리 차익/손실",
General,일반,
"General Ledger","총 원장",
"Get Started",시작하기,
Global,,
"Go back to the previous page",,
Gram,,
"Grand Total",총계,
"Greater Than","보다 큰",
Green,초록색,
"Grid View",,
"Gross Salary",,
"Gross Wages",,
"Group By","묶기 ",
HSN/SAC,,
"HSN/SAC Code","Code HSN/SAC",
"Half Yearly",반년마다,
"Half Years",반년마다,
Half-day,,
"Has Batch",,
"Has Serial Number",,
"Height (in cm)",,
Held,,
"Held Button Colour",,
Help,도움말,
"Hex Value","16진수 값",
"Hidden values will be visible on Print on.",,
"Hide Get Started","시작하기 숨기기 (좌측 사이드바 최상단 메뉴)",
"Hide Group Amounts","그룹 총액 춤기기",
"Hide Month/Year",,
"Hide Unavailable Items",,
"Hides the Get Started section from the sidebar. Change will be visible on restart or refreshing the app.","사이드바에서 시작하기를 숨깁니다. 프로그램을 재시작하거나 새로고침하면 본 사항이 적용됩니다.",
"Hire Date",,
"Hold Q and type digits to set selected item quantity",,
Holiday,,
Hour,,
Hours,,
"Hours Worked",,
Housing,,
Hundred,,
ID,,
INR,,
"IRG (Income Tax)",,
"IRG Bracket 1 Limit",,
"IRG Bracket 1 Rate",,
"IRG Bracket 2 Limit",,
"IRG Bracket 2 Rate",,
"IRG Bracket 3 Limit",,
"IRG Bracket 3 Rate",,
"IRG Bracket 4 Rate",,
"IRG Brackets",,
"IRG Monthly Declaration (G50)",,
"If any entry form is open, save the details. Otherwise, save the invoice.",,
"If any entry form is open, your entry will be canceled. Otherwise the selected items will be removed.",,
"Ignore Pricing Rule",,
Image,이미지,
"Import Complete",,
"Import Data","데이터 가져오기",
"Import Data.",,
"Import Type","가져오기 타입",
"Import Wizard",,
"Importer not set, reload tool",,
"In stock",,
Inactive,,
"Include Cancelled","포함 취소",
Income,수입,
"Income Account","수입 계정",
"Income tax rate (%) for the 0% band — 0 to 30,000 DZD.",,
"Income tax rate (%) for the 23% band — 30,001 to 120,000 DZD.",,
"Income tax rate (%) for the 27% band — 120,001 to 360,000 DZD.",,
"Income tax rate (%) for the top bracket — above 360,000 DZD.",,
"Increase print template display scale",,
Indigo,,
"Indirect Expenses","간접 비용",
"Indirect Income","간접 수입",
Inflow,유입,
"Initial Sync Data",,
"Instance Id","인스턴스 ID",
"Insufficient Quantity",,
"Insufficient Quantity.",,
"Insufficient Quantity. Item ${0} has only ${1} quantities available. you selected ${2}",,
Int,,
"Integration Error Log",,
Interested,,
"Intergrated Tax","종합 세금",
"Internal Precision","내부 정확도",
"Invalid HSN Code.",,
"Invalid Key Error",,
"Invalid Quantity for Item ${0}",,
"Invalid barcode value ${0}.",,
"Invalid value ${0} for ${1}","${1}에 값 ${0}을 입력할 수 없습니다.",
"Invalid value found for ${0}",,
Inventory,,
"Inventory Items",,
"Inventory Settings",,
Investments,투자,
Invoice,인보이스,
"Invoice Created","인보이스 생성",
"Invoice Date","인보이스 생성일",
"Invoice Item",,
"Invoice No","인보이스 번호",
"Invoice No.","인보이스 번호.",
"Invoice Value","인보이스 값",
Invoices,인보이스,
Is,는,
"Is Coupon Code Based",,
"Is Custom",,
"Is Empty","는 비어있음",
"Is Enabled",,
"Is Group","는 그룹임",
"Is Landscape",,
"Is Not","는 아님",
"Is Not Empty","는 비어있지 않음",
"Is POS Shift Open",,
"Is Price List Enabled",,
"Is Pricing Rule Enabled",,
"Is Recursive",,
"Is Required",,
"Is Sync Enabled",,
"Is Whole","는 모든",
Item,아이템,
"Item ${0} has Zero Quantity",,
"Item ${0} is a batched item",,
"Item ${0} is not a batched item",,
"Item ${0} is out of stock (quantity is zero)",,
"Item ${0} not found",,
"Item ${0} not in Stock",,
"Item ${0} only has ${1} Quantity",,
"Item ${0} only has ${1} Quantity in batch ${2}",,
"Item Code",,
"Item Code Digits",,
"Item Description","아이템 설명",
"Item Discounts",,
"Item Enquiry",,
"Item Group",,
"Item Name","아이템 이름",
"Item Prices",,
"Item Visibility",,
"Item enquiry submitted",,
"Item with From location not found",,
"Item with To location not found",,
"Item with barcode ${0} not found.",,
ItemCode,,
Items,아이템,
Jan,,
January,,
"John Doe",,
"Journal Entries","저널 항목",
"Journal Entry","저널 항목",
"Journal Entry Account","저널 항목 계정",
"Journal Entry Number Series",,
"Journal Entry Print Template",,
Jul,,
July,,
Jun,,
June,,
"Key Hints",,
Kg,,
Label,,
Language,언어,
"Last Name",,
Late,,
Lead,,
"Leave Application",,
"Leave Applications",,
"Left Index","좌측 요소",
"Legal Deadline",,
"Legal Expenses","법리 비용",
"Less Filters","더 적은 필터",
"Less Than","보다 적은",
Liability,부채,
Limit,,
Link,,
"Link Validation Error",,
"Linked Entries",,
List,목록,
"List View",,
"Load an existing company from your computer",,
"Loading Report...","보고서 불러오는중…",
"Loading instance...",,
Loading...,불러오는중…,
"Loans (Liabilities)","대출 (부채)",
"Loans and Advances (Assets)","대출과 선금 (자산)",
Locale,로케일,
Location,,
"Location Name",,
Logo,로고,
"Loyalty Point Entry",,
"Loyalty Points",,
"Loyalty Points Redemption",,
"Loyalty Program",,
"Loyalty Program Tier",,
"Loyalty program has expired and cannot be applied",,
"Loyalty program has expired or reached maximum usage",,
MISSING_NIN,,
"Make Entry","항목 생성",
"Make Payment On Submit",,
"Make Purchase Receipt On Submit",,
"Make Shipment On Submit",,
"Mandatory Error","필수값 에러",
Manufacture,,
"Manufacture Date",,
Mar,,
"Mar 23, 2022",,
March,,
"Mark ${0} as submitted?",,
"Marketing Expenses","홍보 비용",
"Material Issue",,
"Material Receipt",,
"Material Transfer",,
Maternity,,
"Max Amount",,
"Max Qty (As Per Stock Unit)",,
Maxed,,
"Maximum Amount should be greater than the Minimum Amount.",,
"Maximum Amount should be lesser than Pricing Rule's Maximum Amount",,
"Maximum Quantity should be greater than the Minimum Quantity.",,
"Maximum Use",,
May,,
Meter,,
Million,,
"Min Amount",,
"Min Qty (As Per Stock Unit)",,
"Minimum Amount should be greather than the Pricing Rule's Minimum Amount.",,
"Minimum Amount should be less than the Maximum Amount.",,
"Minimum Quantity should be less than the Maximum Quantity.",,
"Minimum Total Spent",,
Misc,잡수익,
Miscellaneous,,
"Miscellaneous Expenses",잡비용,
Mo,,
Mobile,,
Modern,,
Modified,수정됨,
"Modified By",수정자,
Month,,
Monthly,월간,
Months,월간,
More,,
"More Filters","필터 더보기",
"More shortcuts will be added soon.",,
"Movement Type",,
NIN,,
"NIN (required)",,
Name,이름,
Navigate,Naviguer,
"Need ${0} Serial Numbers for Item ${1}. You have provided ${2}",,
"Net Pay",,
"Net Social",,
"Net Total",총계,
"New ${0}","새로운 ${0}",
"New ${0} ${1}",,
"New Account","새로운 계좌",
"New Company",,
"New Entry","새로운 항목",
"New Template",,
Nine,,
Nineteen,,
Ninety,,
No,아니오,
"No Display Entries Found",,
"No Print Templates not found for entry type ${0}",,
"No Value",,
"No Values to be Displayed","표시할 데이터가 없습니다.",
"No entries found","항목를 찾을 수 없습니다.",
"No entries were imported.",,
"No expenses in this period","기간 내 비용이 없습니다.",
"No filters selected","필터가 선택되지 않았습니다.",
"No linked entries found",,
"No results found","결과를 찾을 수 없습니다.",
"No results found, disable filters",,
"No rows added. Select a file or add rows.",,
"No transactions yet","거래가 아직 없습니다.",
"Non Active Serial Number ${0} cannot be used as Manufacture raw material",,
"Non Active Serial Number ${0} cannot be used for Material Issue",,
"Non Active Serial Number ${0} cannot be used for Material Transfer",,
"Non Inactive Serial Number ${0} cannot be used for Material Receipt",,
"Non-Inventory Items",,
None,없음.,
"Not Found",,
"Not Saved","저장되지 않음.",
"Not Submitted",,
"Not Transferred",,
Notes,비고,
Nov,,
November,,
"Number Display",,
"Number Series","번호 순",
"Number of ${0}","${0}의 순번",
"Number of Rows",,
"Numéro d'Identification Nationale — legally mandatory per the 2026 Finance Law (required on the DAS declaration).",,
Oct,,
October,,
"Office Equipments","사무 집기",
"Office Maintenance Expenses","사무실 유지비용",
"Office Rent","사무실 임대료",
Okay,,
"Onboarding Complete","온보딩 완료",
One,,
"Only From or To can be set for Manufacture",,
Open,,
"Open Count","카운트 열기",
"Open Documentation",,
"Open Folder","폴더 열기",
"Open POS Shift",,
"Open Print View",,
"Open Print View if Print is available.",,
"Open Quick Search",,
"Open Report Print View",,
"Open Sales Invoice List",,
"Open Saved or Submitted Invoice List.",,
"Open the Export Wizard modal",,
"Opening (Cr)","초기 대변",
"Opening (Dr)","초기 차변",
"Opening Amount",,
"Opening Amounts",,
"Opening Balance Equity","초기 자기자본",
"Opening Balances","초기 잔고",
"Opening Cash",,
"Opening Cash Amount can not be negative.",,
"Opening Cash In Denominations",,
"Opening Date",,
"Opening Entry","초기 항목",
"Opening Shift",,
Opportunity,,
Options,,
Orange,주황색,
Organisation,조직,
Other,,
"Out stock",,
Outflow,유출,
Outstanding,,
"Outstanding Amount",미지급금,
Overtime,,
"Overtime Rate",,
"Overtime Total",,
POS,,
"POS Closing Shift",,
"POS Counter Cash Account is not set. Please set it on POS Settings",,
"POS Customer",,
"POS Inventory is not set. Please set it on POS Settings",,
"POS Opening Shift",,
"POS Print Template",,
"POS Profile",,
"POS Settings",,
"POS Shift Amount",,
"POS UI",,
"POS Write Off Account is not set. Please set it on POS Settings",,
"Pad Zeros","0 채우기",
Page,페이지,
Paid,지불됨,
"Paid ${0}",,
"Paid Change",,
Paisa,,
Parent,모,
"Parent Account",모계정,
Part-time,,
"Partly Paid",,
"Partly Paid ${0}",,
Party,파티,
"Patch Run","수정 시행",
Paternity,,
Pay,지급,
"Pay & Print",,
"Pay And Print Button Colour",,
"Pay Button Colour",,
"Pay Period",,
Payable,지불가능한,
Payment,지불,
"Payment ${0} is Saved",,
"Payment Account",,
"Payment For","지불 대상",
"Payment Method","지불 방법",
"Payment No","지불 번호",
"Payment Number Series",,
"Payment Print Template",,
"Payment Reference","지불 참조",
"Payment Type","지불 타입",
"Payment amount cannot be ${0}.","${0} 을 지불할 수 없습니다.",
"Payment amount cannot be less than zero.","지불 금액은 0보다 작을 수 없습니다",
"Payment amount cannot exceed ${0}.","지불 금액은 ${0}을 넘을 수 없습니다.",
"Payment amount: ${0} should be greater than 0.","지불 금액: ${0} 은 0보다 커야 합니다.",
"Payment amount: ${0} should be less than Outstanding amount: ${1}.","지불 금액: ${0} 은 미지급금(${1})보다 작아야 합니다.",
"Payment of ${0} will be made from account ""${1}"" to account ""${2}"" on Submit.",,
Payments,지급방법,
Payroll,,
"Payroll Breakdown",,
"Payroll Payable",미지급급여,
"Payroll Settings",,
Pending,,
"Pending qty. ${0}",,
Period,,
Periodicity,주기적,
Personal,,
Phone,전화번호,
"Pick Columns",,
"Pick Import Columns",,
Pink,핑크,
Place,장소,
"Place of Supply",,
"Place of supply","공급 장소",
"Plants and Machineries","생산 시설",
"Please Wait",기다려주세요,
"Please add a customer before saving",,
"Please add items",,
"Please check Key Hints for valid key names",,
"Please create a ${0} entry to view Template Preview.",,
"Please fill all values.",,
"Please restart and try again.",,
"Please select a Print Template",,
"Please select a batch first",,
"Please select a customer",,
"Please select a payment method before proceeding with payment.",,
"Please select a payment method before submitting.",,
"Please select a valid reference type.","가용한 참조 타입을 선택하세요",
"Please set GSTIN in General Settings.",,
"Please set Round Off Account in the Settings.","설정에서 반올림 계정을 설정하세요",
"Please set a Display Doc",,
"Point of Sale",,
"Points must be greater than 0",,
"Points must be greather than 0",,
"Pos Print Width",,
"Pos Ui",,
"Postal Code",우편번호,
"Postal Expenses","우편 비용",
"Posting Date","송부 일자",
Prefix,접두어,
Present,,
"Price Discount",,
"Price Discount Scheme",,
"Price Discount Type",,
"Price List",,
"Price List Item",,
"Pricing Rule",,
"Pricing Rule Detail",,
"Pricing Rule Item",,
"Prime Bank",주거래은행,
Print,인쇄,
"Print ${0}",,
"Print Failed",,
"Print Settings","인쇄 설정",
"Print Setup",,
"Print Successful",,
"Print Template",,
"Print Template Name not set",,
"Print Template is empty",,
"Print Templates",,
"Print View",,
"Print and Stationery","인쇄 및 문구",
Priority,,
Processed,,
Product,상품,
"Product Discount",,
"Product Discount Scheme",,
"Professional Abatement",,
"Professional Expense Abatement Rate",,
"Professional expense abatement as a percentage of net social. Default 40%.",,
Profile,,
"Profit And Loss",손익,
"Profit and Loss",손익,
Purchase,결제,
"Purchase Acc.",,
"Purchase Amount",,
"Purchase Invoice","결제 인보이스",
"Purchase Invoice Item","결제 인보이스 문서",
"Purchase Invoice Number Series",,
"Purchase Invoice Print Template",,
"Purchase Invoice Terms",,
"Purchase Invoices","결제 인보이스",
"Purchase Item",,
"Purchase Item Created","결제 문서 생성",
"Purchase Items","구매 물건 및 용역",
"Purchase Payment",,
"Purchase Payment Account",,
