${0},,
"Applicable when POS is open",,
"Applicable when Quick Search is open","Van toepassing wanneer Snelzoeken is geopend",
"Applicable when Template Builder is open","Van toepassing wanneer Template Builder is geopend",
"Applicable when a entry is open in the Form view or Quick Edit view","Van toepassing wanneer een invoer geopend is in de formulierweergave of de snelbewerkingsweergave",
"Applicable when the List View of an entry type is open","Van toepassing wanneer de lijstweergave van een invoertype geopend is.",
"Application of Funds (Assets)","Toepassing van fondsen (Activa)",
"Applied Coupon Codes",,
"Applied Items",,
Apply,,
"Apply Discount After Tax","Korting toepassen na Belasting",
"Apply Price List",,
"Apply and view changes made to the print template","Wijzigingen in de afdruksjabloon toepassen en bekijken",
Approved,,
Apr,,
April,April,
Arial,Arial,
"Ascending Order","Oplopende volgorde",
Asset,Activa,
"Attach Image","Afbeelding bijvoegen",
Attachment,Bijlage,
Attendance,,
Aug,,
August,Augustus,
"Auth Token",,
"Auto Payments","Automatische Betalingen",
"Auto Stock Transfer","Automatische voorraadoverdracht",
Autocomplete,"Automatisch aanvullen",
"Available Loyalty Points",,
Back,Terug,
"Back Reference","Terug Verwijzing",
"Bad import data, could not read file.","Slechte importgegevens, kon bestand niet lezen.",
Balance,Balans,
"Balance Amount","Saldo Bedrag",
"Balance Sheet",Balansverslag,
Bank,Bank,
"Bank Accounts",Bankrekeningen,
"Bank Details",,
"Bank Entry","Bank invoer",
"Bank Name","Naam Bank",
"Bank Overdraft Account","Debetsaldo bank",
Barcode,Barcode,
"Barcode ${0} has an invalid length.",,
"Barcode must be exactly 12 digits.",,
"Base Grand Total","Basis Totaal",
"Base Salary",,
"Based On","Gebaseerd op",
Batch,Batch,
"Batch ${0} does not belong to Item ${1}",,
"Batch ${0} only has ${1} quantity available but ${2} is required",,
"Batch Series",,
"Batch Series cannot contain the following characters: /, ?, &, =, %",,
"Batch not set for row ${0}.","Batch niet ingesteld voor rij ${0}.",
"Batch set for row ${0}.","Batch ingesteld voor rij ${0}.",
"Before 31 March ${0}",,
"Bill Created","Rekening Gemaakt",
Billing,Facturatie,
Billion,,
Black,Zwart,
Blue,Blauw,
Bonus,,
Both,Beide,
"Both From and To Location cannot be undefined","Zowel de Van als de Naar locatie kunnen niet ongedefinieerd zijn",
Buildings,Gebouwen,
CHE-123.456.789,,
CIN,,
CNAS,,
"CNAS Employee Rate",,
"CNAS Employer Rate",,
"CNAS Number",,
"Can Change Discount",,
"Can Change Rate",,
Cancel,Annuleren,
"Cancel ${0}?","${0} annuleren?",
"Cancel Button Colour",,
"Cancel or Delete an entry.","Een invoer Annuleren of Wissen.",
Cancelled,Geannuleerd,
"Cannot Commit Error","Kan niet toewijzen Fout",
"Cannot Delete","Kan niet verwijderen",
"Cannot Delete Account","Kan account niet verwijderen",
"Cannot Export","Kan niet exporteren",
"Cannot Import","Kan niet importeren",
"Cannot Open File","Kan bestand niet openen",
"Cannot add an item to a submitted invoice.",,
"Cannot cancel ${0} ${1} because of the following ${2}: ${3}","Kan ${0} ${1} niet annuleren vanwege de volgende ${2}: ${3}",
"Cannot cancel ${0} because of the following ${1}: ${2}","Kan ${0} niet annuleren vanwege de volgende ${1}: ${2}",
"Cannot delete ${0} ""${1}"" because of linked entries.","Kan ${0} “”${1}“” niet verwijderen vanwege gekoppelde invoeren.",
"Cannot open file","Kan bestand niet openen",
"Cannot perform operation.","Kan de bewerking niet uitvoeren.",
"Cannot read file","Kan bestand niet lezen",
"Capital Equipments","Kapitaal Uitrusting",
"Capital Stock","Eigen Kapitaal",
Cash,Contant,
"Cash Denominations","Contante Bedragen",
"Cash Entry","Contante Invoer",
"Cash In Denominations",,
"Cash In Hand","Contant geld in Kas",
Cashflow,Cashflow,
Casual,,
"Casual Leave",,
Ceil,,
"Ceiling for the professional expense abatement (DZD). Narrow-band smoothing only — see code comment in payroll.ts. Not applied to match the official worked example.",,
"Central Tax","Centrale BTW",
"Change DB","DB wijzigen",
"Change File","Bestand wijzigen",
"Change Ref Type","Referentietype wijzigen",
"Changes made to settings will be visible on reload.","Wijzigingen aan instellingen zullen zichtbaar zijn bij het herladen.",
Chargeable,Belastbaar,
"Chart Of Accounts Reviewed","Beoordeeld Rekeningschema Nagekeken",
"Chart of Accounts",Rekeningschema,
Check,Controleer,
"Check Digits",,
"City / Town","Stad / Gemeente",
Classic,,
Clear,Goed,
"Clear Synced Data From ERPNext SyncQueue",,
"Clearance Date","Datum Goedkeuring",
"Clearance Date not set.",,
"Clicking continue will remove all the selected items.",,
Close,Sluiten,
"Close Frappe Books and try manually.","Sluit Frappe Books en probeer het handmatig.",
"Close POS Shift","POS-Shift sluiten",
"Close Quick Search","Snelzoeken sluiten",
Closing,Afsluiting,
"Closing ${0} Amount can not be negative.","Eindbedrag ${0} kan niet negatief zijn.",
"Closing (Cr)","Afsluiting (Cr)",
"Closing (Dr)","Afsluiting (Dr)",
"Closing Amount",Eindbedrag,
"Closing Amounts",,
"Closing Cash",,
"Closing Cash In Denominations","Geld in Coupures sluiten",
"Closing Date",Sluitingsdatum,
Code,,
Collapse,Inklappen,
"Collection Factor",,
"Collection Rules",,
Color,Kleur,
Colour,,
"Commission on Sales","Commissie op Verkopen",
Common,Algemeen,
Company,Bedrijf,
"Company Logo",Bedrijfslogo,
"Company Name",Bedrijfsnaam,
"Company Setup","Oprichting Bedrijf",
Completed,Voltooid,
Condition,Voorwaarde,
"Consolidate Columns","Kolommen samenvoegen",
Consumer,,
Contact,,
Contacts,Contacten,
Contains,Bevat,
Continue,,
"Continue submitting Sales Invoice?","Verkoopfactuur blijven indienen?",
"Contra Entry","Contra Invoer",
"Conversion Error",Conversiefout,
"Conversion Factor",Conversiefactor,
Converted,,
"Cost Of Goods Sold Acc.","Kostprijs van Verkochte Goederen Acc.",
"Cost of Goods Sold","Kosten van Verkochte Goederen",
"Could not connect to database file ${0}, please select the file manually","Kan geen verbinding maken met databasebestand ${0}, selecteer het bestand handmatig.",
Count,Tellen,
"Counter Cash Account","Tegenrekening Contant",
Country,Land,
"Country Code",Landcode,
"Country code used to initialize regional settings.","Landcode gebruikt om regionale instellingen te initialiseren.",
"Coupon ${0} is not applicable for applied items.",,
"Coupon Code",,
"Coupon Name",,
Coupons,,
Courier,Courier,
Cr.,Cr.,
"Cr. ${0}","Cr. ${0}",
Create,Maak,
"Create Demo","Demo Aanmaken",
"Create Payment.",,
"Create Purchase","Aankoop Aanmaken",
"Create Purchase Invoice","Inkoopfactuur maken",
"Create Sale","Verkoop Aanmaken",
"Create Sales Invoice","Verkoopfactuur maken",
"Create a demo company to try out Frappe Books","Maak een demobedrijf aan om Frappe Books uit te proberen",
"Create a new company and store it on your computer","Maak een nieuw bedrijf en sla het op uw computer op",
"Create a new company or select an existing one from your computer","Maak een nieuw bedrijf aan of selecteer een bestaand bedrijf op uw computer",
"Create a new entry of the same type as the List View","Maak een nieuw item van hetzelfde type als de lijstweergave",
"Create new ${0} entry?","Nieuwe ${0} invoer aanmaken?",
"Create your first purchase invoice from the created supplier","Maak uw eerste inkoopfactuur van de aangemaakte leverancier",
"Create your first sales invoice for the created customer","Maak uw eerste verkoopfactuur voor de aangemaakte klant",
Created,Aangemaakt,
"Created By","Aangemaakt Door",
"Creating Items and Parties","Artikelen en Partijen Aanmaken",
"Creating Journal Entries","Journaalposten Aanmaken",
"Creating Purchase Invoices","Inkoopfacturen Aanmaken",
Credit,Krediet,
"Credit Card Entry","Kredietkaart Invoer",
"Credit Note",Kredietnota,
Creditors,Schuldeisers,
Currency,Valuta,
"Currency Name","Valuta Naam",
Current,Huidige,
"Current Assets","Lopende Activa",
"Current Liabilities","Kortlopende Schulden",
"Custom Field","Aangepast Veld",
"Custom Fields","Aangepaste Velden",
"Custom Form","Aangepast Formulier",
"Custom Hex","Aangepaste Hex",
Customer,Klant,
"Customer Created","Klant Aangemaakt",
"Customer Currency","Klant Valuta",
"Customer has no loyalty points to redeem",,
Customers,Klanten,
Customizations,Aanpassingen,
"Customize Form","Formulier Aanpassen",
"Customize your invoices by adding a logo and address details","Pas uw facturen aan door een logo en adresgegevens toe te voegen",
"DAS - Annual Wages",,
"DTS - Quarterly Wages",,
"Dark mode",,
Dashboard,Dashboard,
Data,Data,
"Data Sync Interval (In Minutes)",,
"Database Error","Database Fout",
"Database file: ${0}","Databasebestand: ${0}",
Date,Datum,
"Date Format",Datumformaat,
"Date Time","Datum Tijd",
"Date of Birth",,
Day,Dag,
Debit,Debet,
"Debit Note",Debetnota,
Debtors,Debiteuren,
Dec,,
December,December,
"Decrease print template display scale","De weergaveschaal van het afdruksjabloon verkleinen",
Default,Standaard,
"Default Account","Standaard Rekening",
"Default Cash Denominations","Standaard Geldwaarden",
"Default Location",Standaardlocatie,
Defaults,Standaarden,
Delete,Verwijder,
"Delete ${0}?","${0} verwijderen?",
"Delete Account","Account Verwijderen",
"Delete Failed","Verwijderen Mislukt",
"Delete Group","Groep Verwijderen",
Delivered,Geleverd,
Denomination,Denominatie,
Department,,
Depreciation,Afschrijving,
"Depreciation Entry","Afschrijving Invoer",
Description,Beschrijving,
Designation,,
Details,Details,
"Device ID",,
"Device is offline. Please connect to a network to continue.",,
"Difference Amount","Verschil Bedrag",
"Direct Expenses","Directe Kosten",
"Direct Income","Directe Opbrengsten",
"Directory for database file ${0} does not exist, please select the file manually","Directory voor databasebestand ${0} bestaat niet, selecteer het bestand handmatig",
Disabled,Uitgeschakeld,
"Discount Account",Kortingsrekening,
"Discount Account is not set.","Kortingsrekening is niet ingesteld.",
"Discount Amount",Kortingsbedrag,
"Discount Amount (${0}) cannot be greated than Amount (${1}).","Korting Bedrag (${0}) kan niet hoger zijn dan Bedrag (${1}).",
"Discount Percent",Kortingspercentage,
"Discount Percent (${0}) cannot be greater than 100.","Kortingspercentage (${0}) kan niet groter zijn dan 100.",
"Discount Percentage",,
"Discount Type",,
"Discounted Amount","Korting Bedrag",
Discounts,Kortingen,
"Display Amount In Words",,
"Display Description In Invoice",,
"Display Doc","Doc Weergeven",
"Display Logo in Invoice","Logo Weergeven op Factuur",
"Display Precision","Getalnauwkeurigheid Weergeven",
"Display Precision should have a value between 0 and 9.","De nauwkeurigheid van de getallen moet een waarde tussen 0 en 9 hebben.",
"Display Scale","Schaal Weergeven",
"Display Terms and Conditions",,
"Display Time In Invoice",,
"Dividends Paid","Betaalde Dividenden",
"Do not Contact",,
"Doc ${0} ${1} not set","Doc ${0} ${1} niet ingesteld",
Docs,Docs,
"Document Name",,
Documentation,Documentatie,
"Does Not Contain","Bevat Geen",
Done,Gedaan,
Dr.,Dr.,
"Dr. ${0}","Dr. ${0}",
Draft,Concept,
Duplicate,Duplicaat,
"Duplicate Entry","Dubbele Invoer",
"Duplicate Template","Duplicaat Sjabloon",
"Duplicate columns found: ${0}","Dubbele kolommen gevonden: ${0}",
"Duties and Taxes","Rechten en Taksen",
"Dynamic Link","Dynamische Link",
"ERP Sync Items",,
"ERPNext Sync",,
"ERPNext Sync Queue",,
"ERPNext Sync Settings",,
"Earnest Money",Waarborgsom,
Earnings,,
Eight,,
Eighteen,,
Eighty,,
"Electronic Equipments","Elektronische Uitrusting",
Eleven,,
Email,"E-mail :",
"Email Address","E-mail Adres",
"Emergency Leave",,
Employee,,
"Employee ""${0}"" was not found",,
"Employee CNAS",,
"Employee CNAS (9%)",,
"Employee CNAS contribution rate as a percentage of gross salary. Default 9%.",,
"Employee Name",,
"Employee is required to compute the salary slip payroll",,
Employees,,
"Employer CNAS",,
"Employer CNAS (26%)",,
"Employer CNAS contribution rate as a percentage of gross salary. Default 26%.",,
Employment,,
"Employment Type",,
Empty,Leeg,
"Empty file selected","Leeg bestand geselecteerd",
"Enable Barcodes","Barcodes Inschakelen",
"Enable Batches","Batches Inschakelen",
"Enable Coupon Code",,
"Enable Discount Accounting","Korting Berekenen Inschakelen",
"Enable ERPNext Sync",,
"Enable Form Customization","Formulieraanpassing Inschakelen",
"Enable Inventory","Inventarisatie Inschakelen",
"Enable Invoice Returns","Factuurretouren Inschakelen",
"Enable Item Enquiry",,
"Enable Item Group",,
"Enable Lead",,
"Enable Loyalty Program",,
"Enable POS Without Inventory",,
"Enable Partial Payment",,
"Enable Partial payment to pay partial amount",,
"Enable Point of Sale","Point of Sale Inschakelen",
"Enable Price List","Prijslijst Inschakelen",
"Enable Pricing Rule",,
"Enable Serial Number","Serienummer inschakelen",
"Enable UOM Conversion","UOM-conversie inschakelen",
Enabled,Ingeschakeld,
"Enabled For","Ingeschakeld Voor",
"End Date",,
Endpoints,,
"Enter Country to load States","Voer het Land in om Staten te laden",
"Enter State","Staat Invoeren",
"Enter barcode","Barcode Invoeren",
"Enter weight barcode",,
"Entertainment Expenses","Kosten voor Ontspanning",
Entry,Toegang,
"Entry Currency","Toegang Valuta",
"Entry Label",Toegangslabel,
"Entry No","Toegang Nr",
"Entry No.","Toegang Nr.",
"Entry Type","Type Invoer",
"Entry has Grand Total ${0}. Please verify amounts.","Inschrijving heeft Totaal ${0}. Controleer bedragen.",
Equity,"Eigen vermogen",
Error,Fout,
"Exchange Gain/Loss",Wisselkoerswinsten/-verliezen,
"Exchange Rate",Wisselkoers,
"Excise Entry","Accijns Invoer",
"Existing Company","Bestaand Bedrijf",
Expand,Uitklappen,
"Expected Amount","Verwacht Bedrag",
Expense,Kosten,
"Expense Account",Onkostenrekening,
Expenses,Kosten,
"Expenses Included In Valuation","Kosten opgenomen in Waardering",
Expired,,
"Expiry Date",Vervaldatum,
"Expiry Duration",,
Export,Export,
"Export Failed","Export Mislukt",
"Export Format",Exportindeling,
"Export Successful","Export Gelukt",
"Export Wizard","Wizard Exporteren",
"FBooks Integration Version",,
Failed,Mislukt,
"Failed to load batches",,
Fax,Fax,
Features,Eigenschappen,
Feb,,
February,Februari,
"Fetch Data From ERPNext",,
"Fetch From ERPNext Queue",,
Field,Veld,
Fieldname,Veldnaam,
"Fieldname ${0} already exists for ${1}","Veldnaam ${0} bestaat al voor ${1}",
"Fieldname ${0} already used for Custom Field ${1}","Veldnaam ${0} al gebruikt voor Aangepast Veld ${1}",
Fieldtype,Veldtype,
Fifteen,,
Fifty,,
"File ${0} does not exist.","Bestand ${0} bestaat niet.",
"File selection failed","Bestandsselectie mislukt",
Fill,Vullen,
Filter,Filter,
"Filter by Group",,
"Financial Year",,
"First Name",,
"Fiscal Year",Boekjaar,
"Fiscal Year End Date","Einddatum Boekjaar",
"Fiscal Year Start Date","Begindatum Boekjaar",
Five,,
"Fix Failed","“Herstel Mislukt”",
"Fixed Asset","Vaste Activa",
"Fixed Assets","Vaste Activa",
Float,Zwevend,
Floor,,
"Floor for the professional expense abatement (DZD). Narrow-band smoothing only — see code comment in payroll.ts. Not applied to match the official worked example.",,
"Following cells have errors: ${0}.","De volgende cellen hebben fouten: ${0}.",
"Following links do not exist: ${absentLinks .map((l) =>","De volgende koppelingen bestaan niet: ${absentLinks .map((l) =>",
Font,Lettertype,
"For Purchase","Te Koop",
"For Sales","Voor Verkoop",
"Forbidden Error","Verboden Fout",
"Form Section","Formulier Sectie",
"Form Tab","Tabblad Vorm",
"Form Type","Type Formulier",
Forty,,
Four,,
Fourteen,,
Fr,Fr,
Fraction,Fractie,
"Fraction Units","Fractie Eenheden",
"Frappe Books does not have access to the selected file: ${0}","Frappe Books heeft geen toegang tot het geselecteerde bestand: ${0}",
"Free Item",,
"Free item ""${0}"" was not added due to zero quantity",,
"Free items out of stock: ${0}",,
"Freight and Forwarding Charges","Vracht- en Expeditiekosten",
From,Van,
"From Account","Van Rekening",
"From Date","Van Datum",
"From Lead",,
"From Loc.","Van Loc.",
"From Year","Van Jaar",
"Full Name","Volledige Naam",
Full-time,,
"Furnitures and Fixtures","Meubilair en Inrichting",
"G50 - IRG Declaration",,
GST,GST,
"GST Registration",,
GSTIN,,
"GSTIN No.","GSTIN Nr.",
GSTR1,GSTR1,
GSTR2,GSTR2,
"Gain/Loss on Asset Disposal","Winst/verlies op vervreemding van activa",
General,Algemeen,
"General Ledger","Algemeen Grootboek",
"Get Started","Aan de slag",
Global,Wereldwijd,
"Go back to the previous page","Ga terug naar de vorige pagina",
Gram,Gram,
"Grand Total","Groot Totaal",
"Greater Than","Groter dan",
Green,Groen,
"Grid View",,
"Gross Salary",,
"Gross Wages",,
"Group By","Groep Door",
HSN/SAC,HSN/SAC,
"HSN/SAC Code",HSN/SAC-code,
"Half Yearly",Halfjaarlijks,
"Half Years","Half Jaar",
Half-day,,
"Has Batch","Heeft Partij",
"Has Serial Number","Heeft Serienummer",
"Height (in cm)","Hoogte (in cm)",
Held,,
"Held Button Colour",,
Help,Help,
"Hex Value",Hex-waarde,
"Hidden values will be visible on Print on.","Verborgen waarden worden zichtbaar bij Afdrukken.",
"Hide Get Started","Verberg Aan de slag",
"Hide Group Amounts","Verberg Groepsbedragen",
"Hide Month/Year","Verberg Maand/Jaar",
"Hide Unavailable Items",,
"Hides the Get Started section from the sidebar. Change will be visible on restart or refreshing the app.","Verbergt de sectie Aan de slag uit de zijbalk. De wijziging wordt zichtbaar bij het opnieuw opstarten of verversen van de app.",
"Hire Date",,
"Hold Q and type digits to set selected item quantity",,
Holiday,,
Hour,Uur,
Hours,,
"Hours Worked",,
Housing,,
Hundred,,
ID,,
INR,INR,
"IRG (Income Tax)",,
"IRG Bracket 1 Limit",,
"IRG Bracket 1 Rate",,
"IRG Bracket 2 Limit",,
"IRG Bracket 2 Rate",,
"IRG Bracket 3 Limit",,
"IRG Bracket 3 Rate",,
"IRG Bracket 4 Rate",,
"IRG Brackets",,
"IRG Monthly Declaration (G50)",,
"If any entry form is open, save the details. Otherwise, save the invoice.",,
"If any entry form is open, your entry will be canceled. Otherwise the selected items will be removed.",,
"Ignore Pricing Rule",,
Image,Beeld,
"Import Complete","Importeren Voltooid",
"Import Data","Gegevens importeren",
"Import Data.","Gegevens importeren.",
"Import Type","Type Invoer",
"Import Wizard","Wizard Importeren",
"Importer not set, reload tool","Importer niet ingesteld, hulpprogramma opnieuw laden",
"In stock",,
Inactive,Inactief,
"Include Cancelled","Inbegrepen Geannuleerd",
Income,Opbrengsten,
"Income Account",Opbrengstenrekening,
"Income tax rate (%) for the 0% band — 0 to 30,000 DZD.",,
"Income tax rate (%) for the 23% band — 30,001 to 120,000 DZD.",,
"Income tax rate (%) for the 27% band — 120,001 to 360,000 DZD.",,
"Income tax rate (%) for the top bracket — above 360,000 DZD.",,
"Increase print template display scale","Weergaveschaal van afdruksjabloon vergroten",
Indigo,Indigo,
"Indirect Expenses","Indirecte Kosten",
"Indirect Income","Indirecte Opbrengsten",
Inflow,Toevoer,
"Initial Sync Data",,
"Instance Id","Instance Id",
"Insufficient Quantity","Onvoldoende Hoeveelheid",
"Insufficient Quantity.","Onvoldoende Hoeveelheid.",
"Insufficient Quantity. Item ${0} has only ${1} quantities available. you selected ${2}","Onvoldoende Hoeveelheid. Van item ${0} is slechts ${1} beschikbaar. U hebt ${2} geselecteerd.",
Int,Int,
"Integration Error Log",,
Interested,,
"Intergrated Tax","Inbegrepen BTW",
"Internal Precision","Interne Nauwkeurigheid",
"Invalid HSN Code.",,
"Invalid Key Error","Ongeldige Toets Fout",
"Invalid Quantity for Item ${0}","Ongeldige Hoeveelheid voor Artikel ${0}",
"Invalid barcode value ${0}.","Ongeldige Barcodewaarde ${0}.",
"Invalid value ${0} for ${1}","Ongeldige waarde ${0} voor ${1}",
"Invalid value found for ${0}","Ongeldige waarde gevonden voor ${0}",
Inventory,Inventaris,
"Inventory Items",,
"Inventory Settings",Inventarisinstellingen,
Investments,Investeringen,
Invoice,Factuur,
"Invoice Created","Factuur Aangemaakt",
"Invoice Date",Factuurdatum,
"Invoice Item","Factuur Item",
"Invoice No","Factuur Nr",
"Invoice No.","Factuur Nr.",
"Invoice Value","Factuur Waarde",
Invoices,Facturen,
Is,Is,
"Is Coupon Code Based",,
"Is Custom","Is Aangepast",
"Is Empty","Is Leeg",
"Is Enabled",,
"Is Group","Is Groep",
"Is Landscape","Is liggend",
"Is Not","Is Niet",
"Is Not Empty","Is Niet Leeg",
"Is POS Shift Open","Is POS Shift Open",
"Is Price List Enabled","Is Prijslijst ingeschakeld",
"Is Pricing Rule Enabled",,
"Is Recursive",,
"Is Required","Is Vereist",
"Is Sync Enabled",,
"Is Whole","Is Geheel",
Item,Artikel,
"Item ${0} has Zero Quantity","Artikel ${0} heeft Nul Hoeveelheid",
"Item ${0} is a batched item","Artikel ${0} is een samengesteld item",
"Item ${0} is not a batched item","Artikel ${0} is een geen samengesteld item",
"Item ${0} is out of stock (quantity is zero)",,
"Item ${0} not found",,
"Item ${0} not in Stock","Artikel ${0} niet op Voorraad",
"Item ${0} only has ${1} Quantity",,
"Item ${0} only has ${1} Quantity in batch ${2}",,
"Item Code",,
"Item Code Digits",,
"Item Description","Artikel Beschrijving",
"Item Discounts","Artikel Kortingen",
"Item Enquiry",,
"Item Group",,
"Item Name","Naam Artikel",
"Item Prices","Artikel Prijzen",
"Item Visibility",,
"Item enquiry submitted",,
"Item with From location not found","Artikel met Van locatie niet gevonden",
"Item with To location not found","Artikel met Naar locatie niet gevonden",
"Item with barcode ${0} not found.","Artikel met barcode ${0} niet gevonden.",
ItemCode,,
Items,Artikelen,
Jan,,
January,Januari,
"John Doe","Willeke De Bruijn",
"Journal Entries",Journaalposten,
"Journal Entry",Journaalpost,
"Journal Entry Account","Rekening voor Journaalpost",
"Journal Entry Number Series","Serie Nummer Journaalpost",
"Journal Entry Print Template","Sjabloon voor het afdrukken van journaalposten",
Jul,,
July,Juli,
Jun,,
June,Juni,
"Key Hints","“Toets Tips”",
Kg,Kg,
Label,Label,
Language,Taal,
"Last Name",,
Late,,
Lead,,
"Leave Application",,
"Leave Applications",,
"Left Index","Index Links",
"Legal Deadline",,
"Legal Expenses","Juridische Kosten",
"Less Filters","Minder Filters",
"Less Than","Minder Dan",
Liability,Aansprakelijkheid,
Limit,Limiet,
Link,Link,
"Link Validation Error","Fout bij Validatie Link",
"Linked Entries","Gekoppelde Invoer",
List,Lijst,
"List View",Lijstweergave,
"Load an existing company from your computer","Laad een bestaand bedrijf vanaf uw computer",
"Loading Report...","Rapport Laden...",
"Loading instance...","Instantie Laden...",
Loading...,Laden...,
"Loans (Liabilities)","Leningen (Passiva)",
"Loans and Advances (Assets)","Leningen en Voorschotten (Activa)",
Locale,Locatie,
Location,Locatie,
"Location Name","Naam Locatie",
Logo,Logo,
"Loyalty Point Entry",,
"Loyalty Points",,
"Loyalty Points Redemption",,
"Loyalty Program",,
"Loyalty Program Tier",,
"Loyalty program has expired and cannot be applied",,
"Loyalty program has expired or reached maximum usage",,
MISSING_NIN,,
"Make Entry","Maak Invoer",
"Make Payment On Submit","Betaling Verrichten bij Verzenden",
