${0},,
"Entry has Grand Total ${0}. Please verify amounts.",,
Equity,Özkaynak,
Error,Hata,
"Exchange Gain/Loss","Değişim Kazancı / Kaybı",
"Exchange Rate",döviz,
"Excise Entry","ÖTV Girişi",
"Existing Company",,
Expand,,
"Expected Amount",,
Expense,Gider,
"Expense Account","Gider Hesabı",
Expenses,Masraflar,
"Expenses Included In Valuation","Değerlemeye Dahil Edilen Giderler",
Expired,,
"Expiry Date",,
"Expiry Duration",,
Export,İhracat,
"Export Failed","Dışa Aktarma Başarısız Oldu",
"Export Format",,
"Export Successful","İhracat Başarılı",
"Export Wizard",,
"FBooks Integration Version",,
Failed,,
"Failed to load batches",,
Fax,Faks,
Features,,
February,,
"Fetch Data From ERPNext",,
"Fetch From ERPNext Queue",,
Field,Alan,
Fieldname,Alanadı,
"Fieldname ${0} already exists for ${1}",,
"Fieldname ${0} already used for Custom Field ${1}",,
Fieldtype,,
Fifteen,,
Fifty,,
"File ${0} does not exist.",,
"File selection failed",,
Fill,,
Filter,Filtre,
"Filter by Group",,
"Financial Year",,
"First Name",,
"Fiscal Year","Mali Yıl",
"Fiscal Year End Date","Mali Yıl Bitiş Tarihi",
"Fiscal Year Start Date","Mali Yıl Başlangıç Tarihi",
Five,,
"Fix Failed",,
"Fixed Asset",Demirbaş,
"Fixed Assets",Demirbaş,
Float,,
Floor,,
"Floor for the professional expense abatement (DZD). Narrow-band smoothing only — see code comment in payroll.ts. Not applied to match the official worked example.",,
"Following cells have errors: ${0}.",,
"Following links do not exist: ${absentLinks .map((l) =>",,
Font,Yazı,
"For Purchase",,
"For Sales",,
"Forbidden Error",,
"Form Section",,
"Form Tab",,
"Form Type",,
Forty,,
Four,,
Fourteen,,
Fr,,
Fraction,Kesir,
"Fraction Units","Kesir Birimleri",
"Frappe Books does not have access to the selected file: ${0}",,
"Free Item",,
"Free item ""${0}"" was not added due to zero quantity",,
"Free items out of stock: ${0}",,
"Freight and Forwarding Charges","Nakliye ve Nakliye Ücretleri",
From,,
"From Account",Hesaptan,
"From Date","Tarihten itibaren",
"From Lead",,
"From Loc.",,
"From Year","Yıldan İtibaren",
"Full Name","tam adı",
Full-time,,
"Furnitures and Fixtures","Mobilya ve Demirbaşlar",
"G50 - IRG Declaration",,
GST,,
"GST Registration",,
GSTIN,,
"GSTIN No.","GSTIN Yok.",
GSTR1,GSTR1NAME,
GSTR2,GSTR2COMMENT,
"Gain/Loss on Asset Disposal","Varlık Elden Çıkarmada Kazanç/ Kayıp",
General,Genel,
"General Ledger",Kebir,
"Get Started",Başla,
Global,,
"Go back to the previous page",,
Gram,Gramlık,
"Grand Total","Genel Toplam",
"Greater Than","Daha büyük",
Green,Yeşil,
"Grid View",,
"Gross Salary",,
"Gross Wages",,
"Group By",Gruplandır,
HSN/SAC,HSN/SAC,
"HSN/SAC Code","HSN/SAC Kodu",
"Half Yearly","Yarım Yıllık",
"Half Years","Yarım Yıl",
Half-day,,
"Has Batch",,
"Has Serial Number",,
"Height (in cm)",,
Held,,
"Held Button Colour",,
Help,,
"Hex Value","Onaltılık Değer",
"Hidden values will be visible on Print on.",,
"Hide Get Started","Gizle Başla",
"Hide Group Amounts","Grup Tutarlarını Gizle",
"Hide Month/Year",,
"Hide Unavailable Items",,
"Hides the Get Started section from the sidebar. Change will be visible on restart or refreshing the app.","Kenar çubuğundan Başlarken bölümünü gizler. Değişiklik, uygulamayı yeniden başlattığınızda veya yenilediğinizde görünür olacaktır.",
"Hire Date",,
"Hold Q and type digits to set selected item quantity",,
Holiday,,
Hour,Saat,
Hours,,
"Hours Worked",,
Housing,,
Hundred,,
ID,,
INR,INR,
"IRG (Income Tax)",,
"IRG Bracket 1 Limit",,
"IRG Bracket 1 Rate",,
"IRG Bracket 2 Limit",,
"IRG Bracket 2 Rate",,
"IRG Bracket 3 Limit",,
"IRG Bracket 3 Rate",,
"IRG Bracket 4 Rate",,
"IRG Brackets",,
"IRG Monthly Declaration (G50)",,
"If any entry form is open, save the details. Otherwise, save the invoice.",,
"If any entry form is open, your entry will be canceled. Otherwise the selected items will be removed.",,
"Ignore Pricing Rule",,
Image,Görüntü,
"Import Complete",,
"Import Data","Verileri İçe Aktar",
"Import Data.",,
"Import Type","İçe Aktarma Türü",
"Import Wizard",,
"Importer not set, reload tool",,
"In stock",,
Inactive,,
"Include Cancelled","İptal Edilenleri Dahil Et",
Income,Gelir,
"Income Account","Gelir Hesabı",
"Income tax rate (%) for the 0% band — 0 to 30,000 DZD.",,
"Income tax rate (%) for the 23% band — 30,001 to 120,000 DZD.",,
"Income tax rate (%) for the 27% band — 120,001 to 360,000 DZD.",,
"Income tax rate (%) for the top bracket — above 360,000 DZD.",,
"Increase print template display scale",,
Indigo,Çivit,
"Indirect Expenses","Dolaylı Giderler",
"Indirect Income","Dolaylı Gelir",
Inflow,Giriş,
"Initial Sync Data",,
"Instance Id","Örnek Kimliği",
"Insufficient Quantity",,
"Insufficient Quantity.",,
"Insufficient Quantity. Item ${0} has only ${1} quantities available. you selected ${2}",,
Int,,
"Integration Error Log",,
Interested,,
"Intergrated Tax","Entegre Vergi",
"Internal Precision","İç Hassasiyet",
"Invalid HSN Code.",,
"Invalid Key Error",,
"Invalid Quantity for Item ${0}",,
"Invalid barcode value ${0}.",,
"Invalid value ${0} for ${1}","${1} için geçersiz değer $ {0}",
"Invalid value found for ${0}",,
Inventory,,
"Inventory Items",,
"Inventory Settings",,
Investments,Yatırımlar,
Invoice,Fatura,
"Invoice Created","Fatura Oluşturuldu",
"Invoice Date","Fatura Tarihi",
"Invoice Item",,
"Invoice No","Fatura No",
"Invoice No.","Fatura No.",
"Invoice Value","Fatura Değeri",
Invoices,Faturalandırıyor,
Is,Oluyor,
"Is Coupon Code Based",,
"Is Custom",,
"Is Empty",Boş,
"Is Enabled",,
"Is Group","Grup mu",
"Is Landscape",,
"Is Not",Değil,
"Is Not Empty","Boş Değil",
"Is POS Shift Open",,
"Is Price List Enabled",,
"Is Pricing Rule Enabled",,
"Is Recursive",,
"Is Required",,
"Is Sync Enabled",,
"Is Whole",,
Item,Öğe,
"Item ${0} has Zero Quantity",,
"Item ${0} is a batched item",,
"Item ${0} is not a batched item",,
"Item ${0} is out of stock (quantity is zero)",,
"Item ${0} not found",,
"Item ${0} not in Stock",,
"Item ${0} only has ${1} Quantity",,
"Item ${0} only has ${1} Quantity in batch ${2}",,
"Item Code",,
"Item Code Digits",,
"Item Description","Ürün Açıklaması",
"Item Discounts",,
"Item Enquiry",,
"Item Group",,
"Item Name","Öğe Adı",
"Item Prices",,
"Item Visibility",,
"Item enquiry submitted",,
"Item with From location not found",,
"Item with To location not found",,
"Item with barcode ${0} not found.",,
ItemCode,,
Items,Öğeler,
January,,
"John Doe","John Doe",
"Journal Entries","Günlük Girişleri",
"Journal Entry","Günlük Girişi",
"Journal Entry Account","Günlük Giriş Hesabı",
"Journal Entry Number Series",,
"Journal Entry Print Template",,
July,,
June,,
"Key Hints",,
Kg,Kiloluk,
Label,,
Language,Dil,
"Last Name",,
Late,,
Lead,,
"Leave Application",,
"Leave Applications",,
"Left Index","Sol Dizin",
"Legal Deadline",,
"Legal Expenses","Yasal Giderler",
"Less Filters",,
"Less Than",daha,
Liability,Yükümlülük,
Limit,,
Link,,
"Link Validation Error",,
"Linked Entries",,
List,Liste,
"List View",,
"Load an existing company from your computer",,
"Loading Report...","Rapor Yükleniyor...",
"Loading instance...",,
Loading...,Yükleniyor...,
"Loans (Liabilities)","Krediler (Borçlar)",
"Loans and Advances (Assets)","Krediler ve Avanslar (Varlıklar)",
Locale,Yerel,
Location,,
"Location Name",,
Logo,Logo,
"Loyalty Point Entry",,
"Loyalty Points",,
"Loyalty Points Redemption",,
"Loyalty Program",,
"Loyalty Program Tier",,
"Loyalty program has expired and cannot be applied",,
"Loyalty program has expired or reached maximum usage",,
MISSING_NIN,,
"Make Entry","Giriş Yap",
"Make Payment On Submit",,
"Make Purchase Receipt On Submit",,
"Make Shipment On Submit",,
"Mandatory Error",,
Manufacture,,
"Manufacture Date",,
"Mar 23, 2022",23.03.2022,
March,,
"Mark ${0} as submitted?",,
"Marketing Expenses","Pazarlama Giderleri",
"Material Issue",,
"Material Receipt",,
"Material Transfer",,
Maternity,,
"Max Amount",,
"Max Qty (As Per Stock Unit)",,
Maxed,,
"Maximum Amount should be greater than the Minimum Amount.",,
"Maximum Amount should be lesser than Pricing Rule's Maximum Amount",,
"Maximum Quantity should be greater than the Minimum Quantity.",,
"Maximum Use",,
May,,
Meter,Metre,
Million,,
"Min Amount",,
"Min Qty (As Per Stock Unit)",,
"Minimum Amount should be greather than the Pricing Rule's Minimum Amount.",,
"Minimum Amount should be less than the Maximum Amount.",,
"Minimum Quantity should be less than the Maximum Quantity.",,
"Minimum Total Spent",,
Misc,,
Miscellaneous,,
"Miscellaneous Expenses","Çeşitli Giderler",
Mo,,
Mobile,,
Modern,,
Modified,Modifiye,
"Modified By","Tarafından değiştirildi",
Month,,
Monthly,Aylık,
Months,Aylar,
More,,
"More Filters",,
"More shortcuts will be added soon.",,
"Movement Type",,
NIN,,
"NIN (required)",,
Name,İsim,
Navigate,Gitmek,
"Need ${0} Serial Numbers for Item ${1}. You have provided ${2}",,
"Net Pay",,
"Net Social",,
"Net Total","Net Toplam",
"New ${0}","Yeni ${0}",
"New ${0} ${1}",,
"New Account","Yeni Hesap",
"New Company",,
"New Entry",,
"New Template",,
Nine,,
Nineteen,,
Ninety,,
No,Hayır,
"No Display Entries Found",,
"No Print Templates not found for entry type ${0}",,
"No Value",,
"No Values to be Displayed","Görüntülenecek Değer Yok",
"No entries found","Hiçbir girdi bulunamadı",
"No entries were imported.",,
"No expenses in this period","Bu dönemde masraf yok",
"No filters selected","Filtre seçilmedi",
"No linked entries found",,
"No results found","Sonuç bulunamadı",
"No results found, disable filters",,
"No rows added. Select a file or add rows.",,
"No transactions yet","Henüz işlem yok",
"Non Active Serial Number ${0} cannot be used as Manufacture raw material",,
"Non Active Serial Number ${0} cannot be used for Material Issue",,
"Non Active Serial Number ${0} cannot be used for Material Transfer",,
"Non Inactive Serial Number ${0} cannot be used for Material Receipt",,
"Non-Inventory Items",,
None,Hiçbiri,
"Not Found",,
"Not Saved",,
"Not Submitted",,
"Not Transferred",,
Notes,Notlar,
November,,
"Number Display",,
"Number Series","Sayı Serisi",
"Number of ${0}","${0} sayısı",
"Number of Rows",,
"Numéro d'Identification Nationale — legally mandatory per the 2026 Finance Law (required on the DAS declaration).",,
October,,
"Office Equipments","Ofis Ekipmanları",
"Office Maintenance Expenses","Ofis Bakım Giderleri",
"Office Rent","Ofis Kiralama",
Okay,,
"Onboarding Complete","Onboarding Tamamlandı",
One,,
"Only From or To can be set for Manufacture",,
Open,,
"Open Count",,
"Open Documentation",,
"Open Folder","Klasörü Aç",
"Open POS Shift",,
"Open Print View",,
"Open Print View if Print is available.",,
"Open Quick Search",,
"Open Report Print View",,
"Open Sales Invoice List",,
"Open Saved or Submitted Invoice List.",,
"Open the Export Wizard modal",,
"Opening (Cr)","Açılış (Cr)",
"Opening (Dr)","Açılış (Dr)",
"Opening Amount",,
"Opening Amounts",,
"Opening Balance Equity","Açılış Bakiyesi Özkaynakları",
"Opening Balances","Açılış Bakiyeleri",
"Opening Cash",,
"Opening Cash Amount can not be negative.",,
"Opening Cash In Denominations",,
"Opening Date",,
"Opening Entry","Giriş Açılıyor",
"Opening Shift",,
Opportunity,,
Options,,
Orange,Portakal,
Organisation,Örgüt,
Other,,
"Out stock",,
Outflow,"Dışarı akma",
Outstanding,,
"Outstanding Amount","Ödenmemiş Tutar",
Overtime,,
"Overtime Rate",,
"Overtime Total",,
POS,,
"POS Closing Shift",,
"POS Counter Cash Account is not set. Please set it on POS Settings",,
"POS Customer",,
"POS Inventory is not set. Please set it on POS Settings",,
"POS Opening Shift",,
"POS Print Template",,
"POS Profile",,
"POS Settings",,
"POS Shift Amount",,
"POS UI",,
"POS Write Off Account is not set. Please set it on POS Settings",,
"Pad Zeros","Ped Sıfırları",
Page,Sayfa,
Paid,Ödenmiş,
"Paid ${0}",,
"Paid Change",,
Paisa,,
Parent,Ebeveyn,
"Parent Account","Ana Hesap",
Part-time,,
"Partly Paid",,
"Partly Paid ${0}",,
Party,Taraf,
"Patch Run","Yama Çalışması",
Paternity,,
Pay,Ödemek,
"Pay & Print",,
"Pay And Print Button Colour",,
"Pay Button Colour",,
"Pay Period",,
Payable,Ödenebilir,
Payment,Ödeme,
"Payment ${0} is Saved",,
"Payment Account",,
"Payment For","İçin ödeme",
"Payment Method","Ödeme Yöntemi",
"Payment No","Ödeme No",
"Payment Number Series",,
"Payment Print Template",,
"Payment Reference","Ödeme Referansı",
"Payment Type","Ödeme Şekli",
"Payment amount cannot be ${0}.","Ödeme tutarı ${0} olamaz.",
"Payment amount cannot be less than zero.","Ödeme tutarı sıfırdan az olamaz.",
"Payment amount cannot exceed ${0}.","Ödeme tutarı ${0} değerini geçemez.",
"Payment amount: ${0} should be greater than 0.","Ödeme tutarı: ${0} 0'dan büyük olmalıdır.",
"Payment amount: ${0} should be less than Outstanding amount: ${1}.","Ödeme tutarı: ${0} Ödenmemiş tutardan az olmalıdır: ${1}.",
"Payment of ${0} will be made from account ""${1}"" to account ""${2}"" on Submit.",,
Payments,Ödemeler,
Payroll,,
"Payroll Breakdown",,
"Payroll Payable","Ödenecek Bordro",
"Payroll Settings",,
Pending,,
"Pending qty. ${0}",,
Period,,
Periodicity,"Periyodik olarak tekrarlanma",
Personal,,
Phone,Telefon,
"Pick Columns",,
"Pick Import Columns",,
Pink,Pembe,
Place,Yer,
"Place of Supply",,
"Place of supply","Arz yeri",
"Plants and Machineries","Tesisler ve Makineler",
"Please Wait","Lütfen Bekleyin",
"Please add a customer before saving",,
"Please add items",,
"Please check Key Hints for valid key names",,
"Please create a ${0} entry to view Template Preview.",,
"Please fill all values.",,
"Please restart and try again.",,
"Please select a Print Template",,
"Please select a batch first",,
"Please select a customer",,
"Please select a payment method before proceeding with payment.",,
"Please select a payment method before submitting.",,
"Please select a valid reference type.","Lütfen geçerli bir referans türü seçin.",
"Please set GSTIN in General Settings.",,
"Please set Round Off Account in the Settings.",,
"Please set a Display Doc",,
"Point of Sale",,
"Points must be greater than 0",,
"Points must be greather than 0",,
"Pos Print Width",,
"Pos Ui",,
"Postal Code","posta Kodu",
