${0},,
"Creating Purchase Invoices","ખરીદી ભરતિયું નિર્માણ થઈ રહ્યું છે",
Credit,જમા,
"Credit Card Entry","ક્રેડિટ કાર્ડ ખતવણી",
"Credit Note",જમા-ચિઠ્ઠી,
Creditors,લેણદાર,
Currency,ચલણ,
"Currency Name","ચલણનું નામ",
Current,વર્તમાન,
"Current Assets","વર્તમાન રોકાણ",
"Current Liabilities","વર્તમાન દેવું",
"Custom Field",,
"Custom Fields",,
"Custom Form",,
"Custom Hex","કસ્ટમ હેક્સ",
Customer,ગ્રાહક,
"Customer Created","ગ્રાહક નિર્માણ",
"Customer Currency","ગ્રાહક ચલણ",
"Customer has no loyalty points to redeem",,
Customers,ગ્રાહકો,
Customizations,,
"Customize Form",,
"Customize your invoices by adding a logo and address details","પ્રતીક અને સરનામાંની વિગતો ઉમેરીને તમારા ભરતીયા ની રૂપરેખા બદલો",
"DAS - Annual Wages",,
"DTS - Quarterly Wages",,
"Dark mode",,
Dashboard,"મુખ્ય પૃષ્ઠ",
Data,,
"Data Sync Interval (In Minutes)",,
"Database Error","ડેટાબેઝ ચૂક",
"Database file: ${0}","ડેટાબેઝ ફાઇલ: ${0}",
Date,તારીખ,
"Date Format","તારીખ બંધારણ",
"Date Time",,
"Date of Birth",,
Day,દિવસ,
Debit,ઉધાર,
"Debit Note",ઉધાર-ચિઠ્ઠી,
Debtors,દેવાદાર,
Dec,,
December,ડીસેમ્બર,
"Decrease print template display scale",,
Default,,
"Default Account","મૂળભૂત ખાતું",
"Default Cash Denominations",,
"Default Location","મૂળભૂત જગ્યા",
Defaults,મૂળભૂત,
Delete,કાઢો,
"Delete ${0}?","${0} કાઢો?",
"Delete Account",,
"Delete Failed","કાઢી શકાયું નથી",
"Delete Group",,
Delivered,,
Denomination,,
Department,,
Depreciation,અવમૂલ્યન,
"Depreciation Entry","ઘસારા ખતવણી",
Description,વર્ણન,
Designation,,
Details,વિગતો,
"Device ID",,
"Device is offline. Please connect to a network to continue.",,
"Difference Amount",,
"Direct Expenses","પ્રત્યક્ષ ખર્ચ",
"Direct Income","પ્રત્યક્ષ આવક",
"Directory for database file ${0} does not exist, please select the file manually",,
Disabled,,
"Discount Account","વટાવ ખાતું",
"Discount Account is not set.","વટાવ ખાતું નક્કી નથી.",
"Discount Amount","વટાવ રકમ",
"Discount Amount (${0}) cannot be greated than Amount (${1}).","વટાવ રકમ (${0}) રકમ (${1}) કરતા વધારે હોય શકે નહીં.",
"Discount Percent","વટાવ ટકા",
"Discount Percent (${0}) cannot be greater than 100.","વટાવ ટકા (${0}) 100 કરતા વધારે હોઈ શકતું નથી.",
"Discount Percentage",,
"Discount Type",,
"Discounted Amount","વટાવ રકમ",
Discounts,વટાવો,
"Display Amount In Words",,
"Display Description In Invoice",,
"Display Doc",,
"Display Logo in Invoice","ભરતિયું માં પ્રતીક દર્શાવો",
"Display Precision","પ્રસ્તુતિ દશાંશ",
"Display Precision should have a value between 0 and 9.","પ્રસ્તુતિ દશાંશનું મૂલ્ય 0 અને 9 ની વચ્ચે હોવું જોઈએ.",
"Display Scale",,
"Display Terms and Conditions",,
"Display Time In Invoice",,
"Dividends Paid","ચૂકવેલ ડિવિડન",
"Do not Contact",,
"Doc ${0} ${1} not set",,
Docs,દસ્તાવેજ,
"Document Name",,
Documentation,દસ્તાવેજીકરણ,
"Does Not Contain","સમાવિષ્ટ નથી",
Done,,
Dr.,,
"Dr. ${0}",,
Draft,મુસદ્દો,
Duplicate,"નકલ બનાવો",
"Duplicate Entry","નકલ ખતવણી",
"Duplicate Template",,
"Duplicate columns found: ${0}",,
"Duties and Taxes","ફરજ અને કરવેરા",
"Dynamic Link",,
"ERP Sync Items",,
"ERPNext Sync",,
"ERPNext Sync Queue",,
"ERPNext Sync Settings",,
"Earnest Money",પેશગી,
Earnings,,
Eight,,
Eighteen,,
Eighty,,
"Electronic Equipments","વિદ્યુત સાધન",
Eleven,,
Email,ઇ-મેઇલ,
"Email Address","ઈ - મેઈલ સરનામું",
"Emergency Leave",,
Employee,,
"Employee ""${0}"" was not found",,
"Employee CNAS",,
"Employee CNAS (9%)",,
"Employee CNAS contribution rate as a percentage of gross salary. Default 9%.",,
"Employee Name",,
"Employee is required to compute the salary slip payroll",,
Employees,,
"Employer CNAS",,
"Employer CNAS (26%)",,
"Employer CNAS contribution rate as a percentage of gross salary. Default 26%.",,
Employment,,
"Employment Type",,
Empty,ખાલી,
"Empty file selected",,
"Enable Barcodes","બારકોડ સક્ષમ કરો",
"Enable Batches",,
"Enable Coupon Code",,
"Enable Discount Accounting","વટાવ હિસાબ સક્ષમ કરો",
"Enable ERPNext Sync",,
"Enable Form Customization",,
"Enable Inventory","માલસૂચિ સક્ષમ કરો",
"Enable Invoice Returns",,
"Enable Item Enquiry",,
"Enable Item Group",,
"Enable Lead",,
"Enable Loyalty Program",,
"Enable POS Without Inventory",,
"Enable Partial Payment",,
"Enable Partial payment to pay partial amount",,
"Enable Point of Sale",,
"Enable Price List",,
"Enable Pricing Rule",,
"Enable Serial Number",,
"Enable UOM Conversion",,
Enabled,,
"Enabled For",,
"End Date",,
Endpoints,,
"Enter Country to load States","રાજ્યો લોડ કરવા માટે દેશ દાખલ કરો",
"Enter State","રાજ્ય દાખલ કરો",
"Enter barcode","બારકોડ ઉમેરો",
"Enter weight barcode",,
"Entertainment Expenses","મનોરંજન ખર્ચ",
Entry,,
"Entry Currency","ખતવણી ચલણ",
"Entry Label",,
"Entry No","ખતવણી ક્રમ",
"Entry No.",,
"Entry Type","ખતવણી પ્રકાર",
"Entry has Grand Total ${0}. Please verify amounts.",,
Equity,મૂડી,
Error,ચૂક,
"Exchange Gain/Loss","વિનિમય લાભ/ખોટ",
"Exchange Rate","વિનિમય દર",
"Excise Entry","આબકારી ખતવણી",
"Existing Company",,
Expand,વિસ્તૃત,
"Expected Amount",,
Expense,ખર્ચ,
"Expense Account","ખર્ચ ખાતું",
Expenses,ખર્ચા,
"Expenses Included In Valuation","મૂલ્યાંકનમાં સમાવિષ્ટ ખર્ચ",
Expired,,
"Expiry Date",,
"Expiry Duration",,
Export,નિકાસ,
"Export Failed","નિકાસ નિષ્ફળ",
"Export Format","નિકાસ સ્વરૂપ",
"Export Successful","નિકાસ સફળ",
"Export Wizard","નિકાસ વિશેષજ્ઞ",
"FBooks Integration Version",,
Failed,,
"Failed to load batches",,
Fax,ફેક્સ,
Features,,
Feb,,
February,ફેબ્રુઆરી,
"Fetch Data From ERPNext",,
"Fetch From ERPNext Queue",,
Field,ખાનું,
Fieldname,"કોઠાનું નામ",
"Fieldname ${0} already exists for ${1}",,
"Fieldname ${0} already used for Custom Field ${1}",,
Fieldtype,,
Fifteen,,
Fifty,,
"File ${0} does not exist.",,
"File selection failed",,
Fill,,
Filter,તપાસ,
"Filter by Group",,
"Financial Year",,
"First Name",,
"Fiscal Year","નાણાકીય વર્ષ",
"Fiscal Year End Date","નાણાકીય વર્ષની અંતિમ તારીખ",
"Fiscal Year Start Date","નાણાકીય વર્ષની શરૂઆતની તારીખ",
Five,,
"Fix Failed",,
"Fixed Asset","નિયત રોકાણ",
"Fixed Assets","નિયત અસ્કયામતો",
Float,,
Floor,,
"Floor for the professional expense abatement (DZD). Narrow-band smoothing only — see code comment in payroll.ts. Not applied to match the official worked example.",,
"Following cells have errors: ${0}.",,
"Following links do not exist: ${absentLinks .map((l) =>",,
Font,"અક્ષર વર્ણ",
"For Purchase",,
"For Sales",,
"Forbidden Error","પ્રતિબંધિત ચૂક",
"Form Section",,
"Form Tab",,
"Form Type",,
Forty,,
Four,,
Fourteen,,
Fr,શુક્ર,
Fraction,દશાંશ,
"Fraction Units","દશાંશ એકમો",
"Frappe Books does not have access to the selected file: ${0}",,
"Free Item",,
"Free item ""${0}"" was not added due to zero quantity",,
"Free items out of stock: ${0}",,
"Freight and Forwarding Charges","ભાડા અને આગળના ખર્ચ",
From,થકી,
"From Account","ખાતા થકી",
"From Date","આ તારીખ થી",
"From Lead",,
"From Loc.","સ્થાન થકી",
"From Year","વર્ષ થકી",
"Full Name","પૂરું નામ",
Full-time,,
"Furnitures and Fixtures","ફર્નિચર અને ફિક્સર",
"G50 - IRG Declaration",,
GST,,
"GST Registration",,
GSTIN,,
"GSTIN No.","GSTIN ક્રમ",
GSTR1,"GSTR 1",
GSTR2,"GSTR 2",
"Gain/Loss on Asset Disposal","રોકાણ પતાવટ પર લાભ/ખોટ",
General,"સામાન્ય વિગતો",
"General Ledger","સામાન્ય ખાતાવહી",
"Get Started","અહીં શરૂઆત",
Global,,
"Go back to the previous page",,
Gram,ગ્રામ,
"Grand Total","કુલ સરવાળો",
"Greater Than","કરતા વધારે",
Green,Green,
"Grid View",,
"Gross Salary",,
"Gross Wages",,
"Group By","સમૂહ પ્રમાણે",
HSN/SAC,HSN/SAC,
"HSN/SAC Code","HSN/SAC Code",
"Half Yearly",અર્ધવાર્ષિક,
"Half Years","અર્ધ વર્ષ",
Half-day,,
"Has Batch",,
"Has Serial Number",,
"Height (in cm)",,
Held,,
"Held Button Colour",,
Help,મદદ,
"Hex Value","Hex Value",
"Hidden values will be visible on Print on.",,
"Hide Get Started","'અહીં શરૂઆત' છુપાવો",
"Hide Group Amounts","સમૂહ રકમ છુપાવો",
"Hide Month/Year","મહિના/વર્ષ છુપાવો",
"Hide Unavailable Items",,
"Hides the Get Started section from the sidebar. Change will be visible on restart or refreshing the app.","'અહી શરૂઆત' વિગત બાજુની સૂચિથી છુપાઈ જસે. ફેરફાર એપ્લિકેશન પુનઃપ્રારંભ અથવા refresh પછી દેખાશે.",
"Hire Date",,
"Hold Q and type digits to set selected item quantity",,
Holiday,,
Hour,કલાક,
Hours,,
"Hours Worked",,
Housing,,
Hundred,,
ID,,
INR,INR,
"IRG (Income Tax)",,
"IRG Bracket 1 Limit",,
"IRG Bracket 1 Rate",,
"IRG Bracket 2 Limit",,
"IRG Bracket 2 Rate",,
"IRG Bracket 3 Limit",,
"IRG Bracket 3 Rate",,
"IRG Bracket 4 Rate",,
"IRG Brackets",,
"IRG Monthly Declaration (G50)",,
"If any entry form is open, save the details. Otherwise, save the invoice.",,
"If any entry form is open, your entry will be canceled. Otherwise the selected items will be removed.",,
"Ignore Pricing Rule",,
Image,તસવીર,
"Import Complete",,
"Import Data","ડેટા આયાત કરો",
"Import Data.",,
"Import Type","આયાત પ્રકાર",
"Import Wizard",,
"Importer not set, reload tool",,
"In stock",,
Inactive,,
"Include Cancelled","ફોક કરેલ શામેલ કરો",
Income,આવક,
"Income Account","આવક ખાતું",
"Income tax rate (%) for the 0% band — 0 to 30,000 DZD.",,
"Income tax rate (%) for the 23% band — 30,001 to 120,000 DZD.",,
"Income tax rate (%) for the 27% band — 120,001 to 360,000 DZD.",,
"Income tax rate (%) for the top bracket — above 360,000 DZD.",,
"Increase print template display scale",,
Indigo,Indigo,
"Indirect Expenses","પરોક્ષ ખર્ચ",
"Indirect Income","પરોક્ષ આવક",
Inflow,આવક,
"Initial Sync Data",,
"Instance Id",દાખલો,
"Insufficient Quantity",,
"Insufficient Quantity.","અપૂર્ણ માત્રા",
"Insufficient Quantity. Item ${0} has only ${1} quantities available. you selected ${2}",,
Int,,
"Integration Error Log",,
Interested,,
"Intergrated Tax","આંતરગ્રાહી કર",
"Internal Precision","આંતરિક ખરાપણું",
"Invalid HSN Code.",,
"Invalid Key Error",,
"Invalid Quantity for Item ${0}",,
"Invalid barcode value ${0}.","બારકોડનું મૂલ્ય ${0} અમાન્ય છે",
"Invalid value ${0} for ${1}","${0} માટે ${1} અમાન્ય મૂલ્ય",
"Invalid value found for ${0}",,
Inventory,માલસૂચિ,
"Inventory Items",,
"Inventory Settings","માલસૂચિ સંયોજન",
Investments,રોકાણ,
Invoice,ભરતિયું,
"Invoice Created","ભરતિયું નિર્માણ",
"Invoice Date","ભરતિયું તારીખ",
"Invoice Item","ભરતિયું વસ્તુઓ",
"Invoice No","ભરતિયું ક્રમ",
"Invoice No.","ભરતિયું ક્રમ",
"Invoice Value","ભરતિયું મૂલ્ય",
Invoices,ભરતિયું,
Is,,
"Is Coupon Code Based",,
"Is Custom",,
"Is Empty",,
"Is Enabled",,
"Is Group","સમૂહ છે",
"Is Landscape",,
"Is Not",,
"Is Not Empty",,
"Is POS Shift Open",,
"Is Price List Enabled",,
"Is Pricing Rule Enabled",,
"Is Recursive",,
"Is Required",,
"Is Sync Enabled",,
"Is Whole","શું પરિપૂર્ણ છે",
Item,વિગત,
"Item ${0} has Zero Quantity",,
"Item ${0} is a batched item",,
"Item ${0} is not a batched item",,
"Item ${0} is out of stock (quantity is zero)",,
"Item ${0} not found",,
"Item ${0} not in Stock",,
"Item ${0} only has ${1} Quantity",,
"Item ${0} only has ${1} Quantity in batch ${2}",,
"Item Code",,
"Item Code Digits",,
"Item Description",વર્ણન,
"Item Discounts",,
"Item Enquiry",,
"Item Group",,
"Item Name","ચીજવસ્તુનું નામ",
"Item Prices",,
"Item Visibility",,
"Item enquiry submitted",,
"Item with From location not found",,
"Item with To location not found",,
"Item with barcode ${0} not found.","બારકોડ ${0} વાળી ચીજવસ્તુ હજાર નથી.",
ItemCode,,
Items,ચીજવસ્તુઓ,
Jan,,
January,જાન્યુઆરી,
"John Doe","John Doe",
"Journal Entries","આમનોંધ લેવડદેવડ",
"Journal Entry","આમનોંધ ખતવણી",
"Journal Entry Account","આમનોંધ ખતવણી ખાતું",
"Journal Entry Number Series","આમનોંધ ખતવણી ક્રમાંકન",
"Journal Entry Print Template",,
Jul,,
July,જુલાઈ,
Jun,,
June,જૂન,
"Key Hints",,
Kg,કિલો,
Label,,
Language,ભાષા,
"Last Name",,
Late,,
Lead,,
"Leave Application",,
"Leave Applications",,
"Left Index","ડાબી સૂચિ",
"Legal Deadline",,
"Legal Expenses","કાનૂની ખર્ચ",
"Less Filters","ઓછી તપાસો",
"Less Than","કરતાં ઓછા",
Liability,દેવું,
Limit,મર્યાદા,
Link,,
"Link Validation Error","લિંક માન્યતા ચૂક",
"Linked Entries",,
List,યાદી,
"List View",,
"Load an existing company from your computer",,
"Loading Report...","અહેવાલ રજૂ થાય છે...",
"Loading instance...",,
Loading...,"રજૂ થાય છે...",
"Loans (Liabilities)","લોન (દેવું)",
"Loans and Advances (Assets)","કરજ અને ધિરાણ (રોકાણ)",
Locale,"પ્રાદેશિક નિયમન",
Location,સ્થાન,
"Location Name","સ્થાનનું નામ",
Logo,પ્રતીક,
"Loyalty Point Entry",,
"Loyalty Points",,
"Loyalty Points Redemption",,
"Loyalty Program",,
"Loyalty Program Tier",,
"Loyalty program has expired and cannot be applied",,
"Loyalty program has expired or reached maximum usage",,
MISSING_NIN,,
"Make Entry","લેવડદેવડ ઉમેરો",
"Make Payment On Submit",,
"Make Purchase Receipt On Submit",,
"Make Shipment On Submit",,
"Mandatory Error","અનિવાર્ય ચૂક",
Manufacture,,
"Manufacture Date",,
Mar,,
"Mar 23, 2022","23 માર્ચ, 2022",
March,માર્ચ,
"Mark ${0} as submitted?",,
"Marketing Expenses","વિજ્ઞાપન ખર્ચ",
"Material Issue",,
"Material Receipt",,
"Material Transfer",,
Maternity,,
"Max Amount",,
"Max Qty (As Per Stock Unit)",,
Maxed,,
"Maximum Amount should be greater than the Minimum Amount.",,
"Maximum Amount should be lesser than Pricing Rule's Maximum Amount",,
"Maximum Quantity should be greater than the Minimum Quantity.",,
"Maximum Use",,
May,મે,
Meter,મિટર,
Million,,
"Min Amount",,
"Min Qty (As Per Stock Unit)",,
"Minimum Amount should be greather than the Pricing Rule's Minimum Amount.",,
"Minimum Amount should be less than the Maximum Amount.",,
"Minimum Quantity should be less than the Maximum Quantity.",,
"Minimum Total Spent",,
Misc,વગેરે,
Miscellaneous,,
"Miscellaneous Expenses","પરચૂરણ ખર્ચ",
Mo,સોમ,
Mobile,,
Modern,,
Modified,સુધારેલું,
"Modified By","સંશોધિત પ્રમાણે",
Month,,
Monthly,માસિક,
Months,મહિના,
More,,
"More Filters","વધુ તપાસો",
"More shortcuts will be added soon.",,
"Movement Type","સ્થળાંતર પ્રકાર",
NIN,,
"NIN (required)",,
Name,નામ,
Navigate,સંચાલન,
"Need ${0} Serial Numbers for Item ${1}. You have provided ${2}",,
"Net Pay",,
"Net Social",,
"Net Total","કુલ સરવાળો",
"New ${0}","નવુ ${0}",
"New ${0} ${1}",,
"New Account","નવું ખાતું",
"New Company",,
"New Entry","નવી ખતવણી",
"New Template",,
Nine,,
